marketPrice,marketPriceDate,averageListPrice,averageListQty,benchmarkTradePrice,mk_price_minus_bmk_price,list_price_minus_bmk_price,benchmarkTradeDate,wineName,region,vintage,importdate,lwin_11,lwin_7
3300,08/06/2021,3457,13,3180,120,277,05/03/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2003,09/06/2021,10060452003,1006045
990,27/05/2021,1152,98,1000,-10,152,25/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2005,28/05/2021,10074752005,1007475
1245,27/05/2021,1523,3,882,363,641,26/04/2019,"Tignanello, Toscana",Tuscany,2003,28/05/2021,10953912003,1095391
1100,27/05/2021,1464,9,1010,90,454,18/12/2020,"Tignanello, Toscana",Tuscany,2008,28/05/2021,10953912008,1095391
840,21/05/2021,936,18,781,59,155,16/11/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2008,28/05/2021,10074752008,1007475
1408,27/05/2021,1352,2,996,412,356,14/06/2019,"Tignanello, Toscana",Tuscany,2000,28/05/2021,10953912000,1095391
8040,27/05/2021,8366,18,7950,90,416,12/03/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2000,28/05/2021,10127812000,1012781
3300,07/06/2021,3457,13,3180,120,277,05/03/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2003,08/06/2021,10060452003,1006045
3300,07/06/2021,3457,13,3180,120,277,05/03/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2003,08/06/2021,10060452003,1006045
830,18/05/2021,973,6,735,95,238,09/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2012,28/05/2021,10074752012,1007475
3300,04/06/2021,3425,13,3180,120,245,05/03/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2003,05/06/2021,10060452003,1006045
9600,16/06/2021,9798,2,8000,1600,1798,30/01/2020,"Domaine Leflaive, Chevalier-Montrachet Grand Cru",Burgundy,2014,17/06/2021,10734012014,1073401
3300,04/06/2021,3425,13,3180,120,245,05/03/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2003,05/06/2021,10060452003,1006045
2098,16/06/2021,2331,5,2190,-92,141,01/05/2021,"Gaja, Barbaresco",Piedmont,2004,17/06/2021,10996052004,1099605
990,16/06/2021,1109,20,990,0,119,16/06/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2010,17/06/2021,10074752010,1007475
7527,28/06/2021,9912,3,7290,237,2622,21/08/2020,"Domaine Denis Mortet, Chambertin Grand Cru",Burgundy,2017,29/06/2021,10490202017,1049020
15600,23/06/2021,15231,5,13000,2600,2231,29/04/2021,"Jacques-Frederic Mugnier, Chambolle-Musigny Premier Cru, Les Amoureuses",Burgundy,2017,29/06/2021,10496422017,1049642
3300,03/06/2021,3440,13,3180,120,260,05/03/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2003,04/06/2021,10060452003,1006045
408,17/05/2021,414,21,357,51,57,06/05/2021,"Chateau Batailley 5eme Cru Classe, Pauillac",Bordeaux,2018,18/05/2021,10063222018,1006322
820,07/07/2021,937,6,735,85,202,09/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2012,08/07/2021,10074752012,1007475
3750,05/07/2021,4272,47,3560,190,712,20/11/2020,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2012,08/07/2021,10127812012,1012781
6250,27/05/2021,7070,40,6360,-110,710,24/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2005,28/05/2021,10127812005,1012781
6750,27/05/2021,7647,42,6525,225,1122,23/05/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2009,28/05/2021,10127812009,1012781
686,16/06/2021,844,13,682,4,162,15/09/2020,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2013,17/06/2021,10074752013,1007475
3720,16/06/2021,4290,146,3480,240,810,10/04/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2014,17/06/2021,10127812014,1012781
950,16/06/2021,1020,53,863,87,157,10/05/2021,"Chateau Calon Segur 3eme Cru Classe, Saint-Estephe",Bordeaux,2006,17/06/2021,10074752006,1007475
3300,03/06/2021,3440,13,3180,120,260,05/03/2021,"Chateau Angelus Premier Grand Cru Classe B, Saint-Emilion Grand Cru",Bordeaux,2003,04/06/2021,10060452003,1006045
3900,28/06/2021,4638,94,3822,78,816,20/06/2021,"Chateau Margaux Premier Cru Classe, Margaux",Bordeaux,2006,29/06/2021,10127812006,1012781
1500,25/06/2021,1680,48,1408,92,272,09/04/2021,"Gaja, Barbaresco",Piedmont,2016,29/06/2021,10996052016,1099605
860,28/06/2021,1032,69,910,-50,122,23/06/2021,"Tignanello, Toscana",Tuscany,2018,29/06/2021,10953912018,1095391
660,28/06/2021,727,5,390,270,337,18/08/2017,"Tua Rita, Giusto di Notri, Toscana",Tuscany,2006,29/06/2021,11058072006,1105807
